id,source,sched_dep_time,sched_arr_time
1963,allegiantair,11:25 AM,2:50 PM
1964,boston,11:25 AM,2:50 PM
1965,orbitz,11:25 AM,2:50 PM
1966,weather,11:25 AM,2:50 PM
1967,den,11:25 AM,2:50 PM
1968,ifly,11:25 AM,2:50 PM
1969,aa,12:00 PM,3:15 PM
1970,flightexplorer,12:00 PM,3:15 PM
1971,airtravelcenter,12:00 PM,3:15 PM
1972,myrateplan,12:00 PM,3:15 PM
1973,helloflight,12:00 PM,3:15 PM
1974,flytecomm,12:00 PM,3:15 PM
1975,flightaware,12:00 PM,3:15 PM
1976,wunderground,12:00 PM,3:15 PM
1977,flights,12:00 PM,3:15 PM
1978,businesstravellogue,12:00 PM,3:15 PM
1979,flylouisville,12:00 PM,3:15 PM
1980,flightstats,12:00 PM,3:15 PM
1981,quicktrip,12:00 PM,3:15 PM
1982,world-flight-tracker,12:00 PM,3:15 PM
1983,flightview,12:00 PM,3:15 PM
1984,panynj,12:00 PM,3:15 PM
1985,gofox,12:00 PM,3:15 PM
1986,foxbusiness,12:00 PM,3:15 PM
1987,allegiantair,12:00 PM,3:15 PM
1988,boston,12:00 PM,3:15 PM
1989,travelocity,12:00 PM,3:15 PM
1990,orbitz,12:00 PM,3:15 PM
1991,weather,12:00 PM,3:15 PM
1992,ifly,12:00 PM,3:15 PM
1993,flightarrival,12:00 PM,3:15 PM
1994,aa,8:35 AM,11:50 AM
1995,flightexplorer,8:35 AM,11:50 AM
1996,airtravelcenter,8:35 AM,11:50 AM
1997,myrateplan,8:35 AM,11:50 AM
1998,helloflight,8:35 AM,11:50 AM
1999,flytecomm,8:35 AM,11:50 AM
2000,flightaware,8:35 AM,11:50 AM
2001,wunderground,8:35 AM,11:50 AM
2002,flights,8:35 AM,11:50 AM
2003,businesstravellogue,8:35 AM,11:50 AM
2004,flylouisville,8:35 AM,11:50 AM
2005,flightstats,8:35 AM,11:50 AM
2006,quicktrip,8:35 AM,11:50 AM
2007,world-flight-tracker,8:35 AM,11:50 AM
2008,flightview,8:35 AM,11:50 AM
2009,panynj,8:35 AM,11:50 AM
2010,gofox,8:35 AM,11:50 AM
2011,foxbusiness,8:35 AM,11:50 AM
2012,allegiantair,8:35 AM,11:50 AM
2013,boston,8:35 AM,11:50 AM
2014,travelocity,8:35 AM,11:50 AM
2015,orbitz,8:35 AM,11:50 AM
2016,weather,8:35 AM,11:50 AM
2017,sfo,8:35 AM,11:50 AM
2018,ifly,8:35 AM,11:50 AM
2019,mytripandmore,8:35 AM,11:50 AM
2020,flightarrival,8:35 AM,11:50 AM
2021,CO,7:00 PM,10:15 PM
2022,flightexplorer,7:00 PM,10:15 PM
2023,airtravelcenter,7:00 PM,10:15 PM
2024,myrateplan,7:00 PM,10:15 PM
2025,helloflight,7:00 PM,10:15 PM
2026,flytecomm,7:00 PM,10:15 PM
2027,flightaware,7:00 PM,10:15 PM
2028,wunderground,7:00 PM,10:15 PM
2029,flights,7:00 PM,10:15 PM
2030,businesstravellogue,7:00 PM,10:15 PM
2031,flylouisville,7:00 PM,10:15 PM
2032,flightstats,7:00 PM,10:15 PM
2033,quicktrip,7:00 PM,10:15 PM
2034,flightview,7:00 PM,10:15 PM
2035,panynj,7:00 PM,10:15 PM
2036,gofox,7:00 PM,10:15 PM
2037,foxbusiness,7:00 PM,10:15 PM
2038,allegiantair,7:00 PM,10:15 PM
2039,boston,7:00 PM,10:15 PM
2040,orbitz,7:00 PM,10:15 PM
2041,mco,7:00 PM,10:15 PM
2042,usatoday,7:00 PM,10:15 PM
2043,mytripandmore,7:00 PM,10:15 PM
2044,aa,3:05 PM,6:30 PM
2045,airtravelcenter,3:05 PM,6:30 PM
2046,myrateplan,3:05 PM,6:30 PM
2047,helloflight,3:05 PM,6:30 PM
2048,flytecomm,3:05 PM,6:30 PM
2049,flightaware,3:05 PM,6:30 PM
2050,wunderground,3:05 PM,6:30 PM
2051,flights,3:05 PM,6:30 PM
2052,businesstravellogue,3:05 PM,6:30 PM
2053,flylouisville,3:05 PM,6:30 PM
2054,flightstats,3:05 PM,6:30 PM
2055,quicktrip,3:05 PM,6:30 PM
2056,world-flight-tracker,3:05 PM,6:30 PM
2057,flightview,3:05 PM,6:30 PM
2058,panynj,3:05 PM,6:30 PM
2059,gofox,3:05 PM,6:30 PM
2060,foxbusiness,3:05 PM,6:30 PM
2061,allegiantair,3:05 PM,6:30 PM
2062,boston,3:05 PM,6:30 PM
2063,travelocity,3:05 PM,6:30 PM
2064,orbitz,3:05 PM,6:30 PM
2065,weather,3:05 PM,6:30 PM
2066,sfo,3:05 PM,6:30 PM
2067,usatoday,3:05 PM,6:30 PM
2068,flightwise,3:05 PM,6:30 PM
2069,flightarrival,3:05 PM,6:30 PM
2070,aa,6:45 PM,9:10 PM
2071,flightexplorer,6:45 PM,9:10 PM
2072,airtravelcenter,6:45 PM,9:10 PM
2073,myrateplan,6:45 PM,9:10 PM
2074,helloflight,6:45 PM,9:10 PM
2075,flytecomm,6:45 PM,9:10 PM
2076,flightaware,6:45 PM,9:10 PM
2077,wunderground,6:45 PM,9:10 PM
2078,flights,6:45 PM,9:10 PM
2079,businesstravellogue,6:45 PM,9:10 PM
2080,flylouisville,6:45 PM,9:10 PM
2081,flightstats,6:45 PM,9:10 PM
2082,quicktrip,6:45 PM,9:10 PM
2083,world-flight-tracker,6:45 PM,9:10 PM
2084,flightview,6:45 PM,9:10 PM
2085,panynj,6:45 PM,9:10 PM
2086,gofox,6:45 PM,9:10 PM
2087,foxbusiness,6:45 PM,9:10 PM
2088,allegiantair,6:45 PM,9:10 PM
2089,boston,6:45 PM,9:10 PM
2090,travelocity,6:45 PM,9:10 PM
2091,orbitz,6:45 PM,9:10 PM
2092,weather,6:45 PM,9:10 PM
2093,ord,6:45 PM,9:10 PM
2094,usatoday,6:45 PM,9:10 PM
2095,mytripandmore,6:45 PM,9:10 PM
2096,flightwise,6:45 PM,9:10 PM
2097,flightarrival,6:45 PM,9:10 PM
2098,aa,7:30 AM,8:00 AM
2099,flightexplorer,7:30 AM,8:00 AM
2100,airtravelcenter,7:30 AM,8:00 AM
2101,myrateplan,7:30 AM,8:00 AM
2102,helloflight,7:30 AM,8:00 AM
2103,flytecomm,7:30 AM,8:00 AM
2104,flightaware,7:30 AM,8:00 AM
2105,wunderground,7:30 AM,8:00 AM
2106,flights,7:30 AM,8:00 AM
2107,businesstravellogue,7:30 AM,8:00 AM
2108,flylouisville,7:30 AM,8:00 AM
2109,flightstats,7:30 AM,8:00 AM
2110,quicktrip,7:30 AM,8:00 AM
2111,world-flight-tracker,7:30 AM,8:00 AM
2112,flightview,7:30 AM,8:00 AM
2113,panynj,7:30 AM,8:00 AM
2114,gofox,7:30 AM,8:00 AM
2115,foxbusiness,7:30 AM,8:00 AM
2116,allegiantair,7:30 AM,8:00 AM
2117,boston,7:30 AM,8:00 AM
2118,travelocity,7:30 AM,8:00 AM
2119,orbitz,7:30 AM,8:00 AM
2120,weather,7:30 AM,8:00 AM
2121,ord,7:30 AM,8:00 AM
2122,ifly,7:30 AM,8:00 AM
2123,mytripandmore,7:30 AM,8:00 AM
2124,aa,11:25 PM,6:55 AM
2125,flightexplorer,11:25 PM,6:55 AM
2126,flightexplorer,11:25 PM,6:55 AM
2127,airtravelcenter,11:25 PM,6:55 AM
2128,myrateplan,11:25 PM,6:55 AM
2129,helloflight,11:25 PM,6:55 AM
2130,flytecomm,11:25 PM,6:55 AM
2131,flightaware,11:25 PM,6:55 AM
2132,wunderground,11:25 PM,6:55 AM
2133,flights,11:25 PM,6:55 AM
2134,businesstravellogue,11:25 PM,6:55 AM
2135,flylouisville,11:25 PM,6:55 AM
2136,flightstats,11:25 PM,6:55 AM
2137,quicktrip,11:25 PM,6:55 AM
2138,world-flight-tracker,11:25 PM,6:55 AM
2139,flightview,11:25 PM,6:55 AM
2140,panynj,11:25 PM,6:55 AM
2141,gofox,11:25 PM,6:55 AM
2142,foxbusiness,11:25 PM,6:55 AM
2143,allegiantair,11:25 PM,6:55 AM
2144,boston,11:25 PM,6:55 AM
2145,travelocity,11:25 PM,6:55 AM
2146,orbitz,11:25 PM,6:55 AM
2147,weather,11:25 PM,6:55 AM
2148,mco,11:25 PM,6:55 AM
2149,mytripandmore,11:25 PM,6:55 AM
2150,aa,12:10 PM,2:15 PM
2151,flightexplorer,12:10 PM,2:15 PM
2152,airtravelcenter,12:10 PM,2:15 PM
2153,myrateplan,12:10 PM,2:15 PM
2154,helloflight,12:10 PM,2:15 PM
2155,flytecomm,12:10 PM,2:15 PM
2156,flightaware,12:10 PM,2:15 PM
2157,wunderground,12:10 PM,2:15 PM
2158,flights,12:10 PM,2:15 PM
2159,businesstravellogue,12:10 PM,2:15 PM
2160,flylouisville,12:10 PM,2:15 PM
2161,flightstats,12:10 PM,2:15 PM
2162,quicktrip,12:10 PM,2:15 PM
2163,world-flight-tracker,12:10 PM,2:15 PM
2164,flightview,12:10 PM,2:15 PM
2165,panynj,12:10 PM,2:15 PM
2166,gofox,12:10 PM,2:15 PM
2167,foxbusiness,12:10 PM,2:15 PM
2168,allegiantair,12:10 PM,2:15 PM
2169,boston,12:10 PM,2:15 PM
2170,travelocity,12:10 PM,2:15 PM
2171,orbitz,12:10 PM,2:15 PM
2172,weather,12:10 PM,2:15 PM
2173,usatoday,12:10 PM,2:15 PM
2174,mytripandmore,12:10 PM,2:15 PM
2175,flightarrival,12:10 PM,2:15 PM
2176,aa,12:15 PM,2:45 PM
2177,flightexplorer,12:15 PM,2:45 PM
2178,airtravelcenter,12:15 PM,2:45 PM
2179,myrateplan,12:15 PM,2:45 PM
2180,helloflight,12:15 PM,2:45 PM
2181,flytecomm,12:15 PM,2:45 PM
2182,flightaware,12:15 PM,2:45 PM
2183,wunderground,12:15 PM,2:45 PM
2184,flights,12:15 PM,2:45 PM
2185,businesstravellogue,12:15 PM,2:45 PM
2186,flylouisville,12:15 PM,2:45 PM
2187,flightstats,12:15 PM,2:45 PM
2188,quicktrip,12:15 PM,2:45 PM
2189,world-flight-tracker,12:15 PM,2:45 PM
2190,flightview,12:15 PM,2:45 PM
2191,panynj,12:15 PM,2:45 PM
2192,gofox,12:15 PM,2:45 PM
2193,foxbusiness,12:15 PM,2:45 PM
2194,allegiantair,12:15 PM,2:45 PM
2195,boston,12:15 PM,2:45 PM
2196,travelocity,12:15 PM,2:45 PM
2197,orbitz,12:15 PM,2:45 PM
2198,weather,12:15 PM,2:45 PM
2199,ord,12:15 PM,2:45 PM
2200,ifly,12:15 PM,2:45 PM
2201,usatoday,12:15 PM,2:45 PM
2202,aa,9:05 AM,12:35 PM
2203,flightexplorer,9:05 AM,12:35 PM
2204,airtravelcenter,9:05 AM,12:35 PM
2205,myrateplan,9:05 AM,12:35 PM
2206,helloflight,9:05 AM,12:35 PM
2207,flytecomm,9:05 AM,12:35 PM
2208,flightaware,9:05 AM,12:35 PM
2209,wunderground,9:05 AM,12:35 PM
2210,flights,9:05 AM,12:35 PM
2211,businesstravellogue,9:05 AM,12:35 PM
2212,flylouisville,9:05 AM,12:35 PM
2213,flightstats,9:05 AM,12:35 PM
2214,quicktrip,9:05 AM,12:35 PM
2215,world-flight-tracker,9:05 AM,12:35 PM
2216,flightview,9:05 AM,12:35 PM
2217,panynj,9:05 AM,12:35 PM
2218,gofox,9:05 AM,12:35 PM
2219,foxbusiness,9:05 AM,12:35 PM
2220,allegiantair,9:05 AM,12:35 PM
2221,boston,9:05 AM,12:35 PM
2222,travelocity,9:05 AM,12:35 PM
2223,orbitz,9:05 AM,12:35 PM
2224,weather,9:05 AM,12:35 PM
2225,ifly,9:05 AM,12:35 PM
2226,mytripandmore,9:05 AM,12:35 PM
2227,flightarrival,9:05 AM,12:35 PM
2228,aa,2:55 PM,5:55 PM
2229,airtravelcenter,2:55 PM,5:55 PM
2230,myrateplan,2:55 PM,5:55 PM
2231,helloflight,2:55 PM,5:55 PM
2232,flytecomm,2:55 PM,5:55 PM
2233,flightaware,2:55 PM,5:55 PM
2234,wunderground,2:55 PM,5:55 PM
2235,flights,2:55 PM,5:55 PM
2236,businesstravellogue,2:55 PM,5:55 PM
2237,flylouisville,2:55 PM,5:55 PM
2238,flightstats,2:55 PM,5:55 PM
2239,quicktrip,2:55 PM,5:55 PM
2240,world-flight-tracker,2:55 PM,5:55 PM
2241,flightview,2:55 PM,5:55 PM
2242,panynj,2:55 PM,5:55 PM
2243,gofox,2:55 PM,5:55 PM
2244,foxbusiness,2:55 PM,5:55 PM
2245,allegiantair,2:55 PM,5:55 PM
2246,boston,2:55 PM,5:55 PM
2247,travelocity,2:55 PM,5:55 PM
2248,orbitz,2:55 PM,5:55 PM
2249,weather,2:55 PM,5:55 PM
2250,mco,2:55 PM,5:55 PM
2251,ifly,2:55 PM,5:55 PM
2252,mytripandmore,2:55 PM,5:55 PM
2253,ua,11:15 AM,1:40 PM
2254,airtravelcenter,11:15 AM,1:40 PM
2255,myrateplan,11:15 AM,1:40 PM
2256,helloflight,11:15 AM,1:40 PM
2257,flytecomm,11:15 AM,1:40 PM
2258,flights,11:15 AM,1:40 PM
2259,businesstravellogue,11:15 AM,1:40 PM
2260,flylouisville,11:15 AM,1:40 PM
2261,flightstats,11:15 AM,1:40 PM
2262,quicktrip,11:15 AM,1:40 PM
2263,flightview,11:15 AM,1:40 PM
2264,panynj,11:15 AM,1:40 PM
2265,gofox,11:15 AM,1:40 PM
2266,foxbusiness,11:15 AM,1:40 PM
2267,allegiantair,11:15 AM,1:40 PM
2268,boston,11:15 AM,1:40 PM
2269,travelocity,11:15 AM,1:40 PM
2270,orbitz,11:15 AM,1:40 PM
2271,weather,11:15 AM,1:40 PM
2272,usatoday,11:15 AM,1:40 PM
2273,flightarrival,11:15 AM,1:40 PM
2274,aa,7:45 PM,10:30 PM
2275,aa,7:45 PM,10:30 PM
2276,flightexplorer,7:45 PM,10:30 PM
2277,flightexplorer,7:45 PM,10:30 PM
2278,airtravelcenter,7:45 PM,10:30 PM
2279,airtravelcenter,7:45 PM,10:30 PM
2280,myrateplan,7:45 PM,10:30 PM
2281,myrateplan,7:45 PM,10:30 PM
2282,helloflight,7:45 PM,10:30 PM
2283,helloflight,7:45 PM,10:30 PM
2284,flytecomm,7:45 PM,10:30 PM
2285,flytecomm,7:45 PM,10:30 PM
2286,flightaware,7:45 PM,10:30 PM
2287,flightaware,7:45 PM,10:30 PM
2288,wunderground,7:45 PM,10:30 PM
2289,wunderground,7:45 PM,10:30 PM
2290,flights,7:45 PM,10:30 PM
2291,businesstravellogue,7:45 PM,10:30 PM
2292,flylouisville,7:45 PM,10:30 PM
2293,flightstats,7:45 PM,10:30 PM
2294,quicktrip,7:45 PM,10:30 PM
2295,world-flight-tracker,7:45 PM,10:30 PM
2296,world-flight-tracker,7:45 PM,10:30 PM
2297,flightview,7:45 PM,10:30 PM
2298,flightview,7:45 PM,10:30 PM
2299,panynj,7:45 PM,10:30 PM
2300,panynj,7:45 PM,10:30 PM
2301,gofox,7:45 PM,10:30 PM
2302,gofox,7:45 PM,10:30 PM
2303,foxbusiness,7:45 PM,10:30 PM
2304,foxbusiness,7:45 PM,10:30 PM
2305,allegiantair,7:45 PM,10:30 PM
2306,allegiantair,7:45 PM,10:30 PM
2307,boston,7:45 PM,10:30 PM
2308,boston,7:45 PM,10:30 PM
2309,travelocity,7:45 PM,10:30 PM
2310,travelocity,7:45 PM,10:30 PM
2311,orbitz,7:45 PM,10:30 PM
2312,orbitz,7:45 PM,10:30 PM
2313,weather,7:45 PM,10:30 PM
2314,ord,7:45 PM,10:30 PM
2315,ifly,7:45 PM,10:30 PM
2316,usatoday,7:45 PM,10:30 PM
2317,mytripandmore,7:45 PM,10:30 PM
2318,CO,9:45 AM,1:16 PM
2319,airtravelcenter,9:45 AM,1:16 PM
2320,myrateplan,9:45 AM,1:16 PM
2321,helloflight,9:45 AM,1:16 PM
2322,flytecomm,9:45 AM,1:16 PM
2323,flights,9:45 AM,1:16 PM
2324,businesstravellogue,9:45 AM,1:16 PM
2325,flylouisville,9:45 AM,1:16 PM
2326,flightstats,9:45 AM,1:16 PM
2327,quicktrip,9:45 AM,1:16 PM
2328,flightview,9:45 AM,1:16 PM
2329,panynj,9:45 AM,1:16 PM
2330,gofox,9:45 AM,1:16 PM
2331,foxbusiness,9:45 AM,1:16 PM
2332,allegiantair,9:45 AM,1:16 PM
2333,boston,9:45 AM,1:16 PM
2334,orbitz,9:45 AM,1:16 PM
2335,weather,9:45 AM,1:16 PM
2336,ifly,9:45 AM,1:16 PM
2337,mytripandmore,9:45 AM,1:16 PM
2338,flightarrival,9:45 AM,1:16 PM
2339,ua,4:16 PM,7:35 PM
2340,flightexplorer,4:16 PM,7:35 PM
2341,airtravelcenter,4:16 PM,7:35 PM
2342,myrateplan,4:16 PM,7:35 PM
2343,helloflight,4:16 PM,7:35 PM
2344,flytecomm,4:16 PM,7:35 PM
2345,flights,4:16 PM,7:35 PM
2346,businesstravellogue,4:16 PM,7:35 PM
2347,flylouisville,4:16 PM,7:35 PM
2348,flightstats,4:16 PM,7:35 PM
2349,quicktrip,4:16 PM,7:35 PM
2350,flightview,4:16 PM,7:35 PM
2351,panynj,4:16 PM,7:35 PM
2352,gofox,4:16 PM,7:35 PM
2353,foxbusiness,4:16 PM,7:35 PM
2354,allegiantair,4:16 PM,7:35 PM
2355,boston,4:16 PM,7:35 PM
2356,orbitz,4:16 PM,7:35 PM
2357,weather,4:16 PM,7:35 PM
2358,den,4:16 PM,7:35 PM
2359,ord,4:16 PM,7:35 PM
2360,ifly,4:16 PM,7:35 PM
2361,flightarrival,4:16 PM,7:35 PM
2362,ua,11:08 PM,5:11 AM
2363,flightexplorer,11:08 PM,5:11 AM
2364,airtravelcenter,11:08 PM,5:11 AM
2365,myrateplan,11:08 PM,5:11 AM
2366,helloflight,11:08 PM,5:11 AM
2367,flytecomm,11:08 PM,5:11 AM
2368,flightaware,11:08 PM,5:11 AM
2369,wunderground,11:08 PM,5:11 AM
2370,flights,11:08 PM,5:11 AM
2371,businesstravellogue,11:08 PM,5:11 AM
2372,flylouisville,11:08 PM,5:11 AM
2373,flightstats,11:08 PM,5:11 AM
2374,quicktrip,11:08 PM,5:11 AM
2375,flightview,11:08 PM,5:11 AM
2376,panynj,11:08 PM,5:11 AM
2377,gofox,11:08 PM,5:11 AM
2378,foxbusiness,11:08 PM,5:11 AM
2379,allegiantair,11:08 PM,5:11 AM
2380,boston,11:08 PM,5:11 AM
2381,orbitz,11:08 PM,5:11 AM
2382,ord,11:08 PM,5:11 AM
2383,usatoday,11:08 PM,5:11 AM
2384,mytripandmore,11:08 PM,5:11 AM
2385,flightarrival,11:08 PM,5:11 AM
2386,ua,1:29 PM,4:17 PM
2387,flightexplorer,1:29 PM,4:17 PM
2388,airtravelcenter,1:29 PM,4:17 PM
2389,myrateplan,1:29 PM,4:17 PM
2390,helloflight,1:29 PM,4:17 PM
2391,flytecomm,1:29 PM,4:17 PM
2392,flightaware,1:29 PM,4:17 PM
2393,wunderground,1:29 PM,4:17 PM
2394,flights,1:29 PM,4:17 PM
2395,businesstravellogue,1:29 PM,4:17 PM
2396,flylouisville,1:29 PM,4:17 PM
2397,flightstats,1:29 PM,4:17 PM
2398,quicktrip,1:29 PM,4:17 PM
2399,flightview,1:29 PM,4:17 PM
2400,panynj,1:29 PM,4:17 PM
2401,gofox,1:29 PM,4:17 PM
2402,foxbusiness,1:29 PM,4:17 PM
2403,allegiantair,1:29 PM,4:17 PM
2404,boston,1:29 PM,4:17 PM
2405,orbitz,1:29 PM,4:17 PM
2406,flightarrival,1:29 PM,4:17 PM
2407,aa,10:45 AM,2:20 PM
2408,flightexplorer,10:45 AM,2:20 PM
2409,airtravelcenter,10:45 AM,2:20 PM
2410,myrateplan,10:45 AM,2:20 PM
2411,helloflight,10:45 AM,2:20 PM
2412,flytecomm,10:45 AM,2:20 PM
2413,flights,10:45 AM,2:20 PM
2414,businesstravellogue,10:45 AM,2:20 PM
2415,flylouisville,10:45 AM,2:20 PM
2416,flightview,10:45 AM,2:20 PM
2417,panynj,10:45 AM,2:20 PM
2418,gofox,10:45 AM,2:20 PM
2419,foxbusiness,10:45 AM,2:20 PM
2420,allegiantair,10:45 AM,2:20 PM
2421,boston,10:45 AM,2:20 PM
2422,travelocity,10:45 AM,2:20 PM
2423,orbitz,10:45 AM,2:20 PM
2424,weather,10:45 AM,2:20 PM
2425,usatoday,10:45 AM,2:20 PM
2426,CO,7:35 AM,9:21 AM
2427,airtravelcenter,7:35 AM,9:21 AM
2428,myrateplan,7:35 AM,9:21 AM
2429,helloflight,7:35 AM,9:21 AM
2430,flytecomm,7:35 AM,9:21 AM
2431,flightaware,7:35 AM,9:21 AM
2432,wunderground,7:35 AM,9:21 AM
2433,flights,7:35 AM,9:21 AM
2434,businesstravellogue,7:35 AM,9:21 AM
2435,flylouisville,7:35 AM,9:21 AM
2436,flightstats,7:35 AM,9:21 AM
2437,quicktrip,7:35 AM,9:21 AM
2438,flightview,7:35 AM,9:21 AM
2439,panynj,7:35 AM,9:21 AM
2440,gofox,7:35 AM,9:21 AM
2441,foxbusiness,7:35 AM,9:21 AM
2442,allegiantair,7:35 AM,9:21 AM
2443,boston,7:35 AM,9:21 AM
2444,orbitz,7:35 AM,9:21 AM
2445,flightarrival,7:35 AM,9:21 AM
